Dates,States,Usage
17/05/2019 00:00:00,Haryana,157.8
18/05/2019 00:00:00,Haryana,153.9
19/05/2019 00:00:00,Haryana,128.2
20/05/2019 00:00:00,Haryana,138.6
21/05/2019 00:00:00,Haryana,141.7
22/05/2019 00:00:00,Haryana,144.5
23/05/2019 00:00:00,Haryana,146.7
24/05/2019 00:00:00,Haryana,143.3
25/05/2019 00:00:00,Haryana,132.9
26/05/2019 00:00:00,Haryana,93.0
27/05/2019 00:00:00,Haryana,92.0
28/05/2019 00:00:00,Haryana,85.9
29/05/2019 00:00:00,Haryana,76.7
30/05/2019 00:00:00,Haryana,74.7
31/05/2019 00:00:00,Haryana,65.9
02/06/2019 00:00:00,Haryana,64.8
03/06/2019 00:00:00,Haryana,125.5
04/06/2019 00:00:00,Haryana,132.4
05/06/2019 00:00:00,Haryana,137.0
06/06/2019 00:00:00,Haryana,137.9
07/06/2019 00:00:00,Haryana,134.7
08/06/2019 00:00:00,Haryana,124.8
09/06/2019 00:00:00,Haryana,104.3
10/06/2019 00:00:00,Haryana,115.2
11/06/2019 00:00:00,Haryana,97.9
12/06/2019 00:00:00,Haryana,118.9
13/06/2019 00:00:00,Haryana,118.3
14/06/2019 00:00:00,Haryana,113.7
15/06/2019 00:00:00,Haryana,107.2
16/06/2019 00:00:00,Haryana,103.7
17/06/2019 00:00:00,Haryana,158.0
18/06/2019 00:00:00,Haryana,167.3
19/06/2019 00:00:00,Haryana,171.5
20/06/2019 00:00:00,Haryana,164.4
21/06/2019 00:00:00,Haryana,147.7
22/06/2019 00:00:00,Haryana,156.0
23/06/2019 00:00:00,Haryana,151.0
24/06/2019 00:00:00,Haryana,126.4
25/06/2019 00:00:00,Haryana,129.6
26/06/2019 00:00:00,Haryana,130.3
27/06/2019 00:00:00,Haryana,129.6
28/06/2019 00:00:00,Haryana,131.6
29/06/2019 00:00:00,Haryana,130.9
30/06/2019 00:00:00,Haryana,116.7
01/07/2019 00:00:00,Haryana,157.5
02/07/2019 00:00:00,Haryana,176.4
03/07/2019 00:00:00,Haryana,187.7
04/07/2019 00:00:00,Haryana,189.8
05/07/2019 00:00:00,Haryana,200.7
06/07/2019 00:00:00,Haryana,195.7
07/07/2019 00:00:00,Haryana,175.1
08/07/2019 00:00:00,Haryana,86.6
08/07/2019 00:00:00,Haryana,86.1
09/07/2019 00:00:00,Haryana,84.4
09/07/2019 00:00:00,Haryana,89.7
10/07/2019 00:00:00,Haryana,92.4
10/07/2019 00:00:00,Haryana,94.2
11/07/2019 00:00:00,Haryana,96.6
11/07/2019 00:00:00,Haryana,111.4
12/07/2019 00:00:00,Haryana,115.0
12/07/2019 00:00:00,Haryana,114.6
13/07/2019 00:00:00,Haryana,116.7
14/07/2019 00:00:00,Haryana,116.3
15/07/2019 00:00:00,Haryana,114.6
16/07/2019 00:00:00,Haryana,105.6
17/07/2019 00:00:00,Haryana,123.4
18/07/2019 00:00:00,Haryana,127.0
19/07/2019 00:00:00,Haryana,121.7
20/07/2019 00:00:00,Haryana,98.4
21/07/2019 00:00:00,Haryana,109.1
22/07/2019 00:00:00,Haryana,114.1
23/07/2019 00:00:00,Haryana,113.6
24/07/2019 00:00:00,Haryana,115.0
25/07/2019 00:00:00,Haryana,116.6
26/07/2019 00:00:00,Haryana,116.2
27/07/2019 00:00:00,Haryana,113.4
28/07/2019 00:00:00,Haryana,118.2
29/07/2019 00:00:00,Haryana,119.6
30/07/2019 00:00:00,Haryana,110.4
31/07/2019 00:00:00,Haryana,169.4
01/08/2019 00:00:00,Haryana,140.6
02/08/2019 00:00:00,Haryana,172.2
03/08/2019 00:00:00,Haryana,179.9
04/08/2019 00:00:00,Haryana,189.3
05/08/2019 00:00:00,Haryana,197.7
06/08/2019 00:00:00,Haryana,196.1
08/08/2019 00:00:00,Haryana,128.2
09/08/2019 00:00:00,Haryana,135.5
10/08/2019 00:00:00,Haryana,134.0
11/08/2019 00:00:00,Haryana,139.8
12/08/2019 00:00:00,Haryana,142.4
13/08/2019 00:00:00,Haryana,154.5
14/08/2019 00:00:00,Haryana,158.0
15/08/2019 00:00:00,Haryana,138.4
16/08/2019 00:00:00,Haryana,142.3
17/08/2019 00:00:00,Haryana,138.8
18/08/2019 00:00:00,Haryana,127.1
19/08/2019 00:00:00,Haryana,107.8
20/08/2019 00:00:00,Haryana,115.6
21/08/2019 00:00:00,Haryana,112.1
22/08/2019 00:00:00,Haryana,114.3
23/08/2019 00:00:00,Haryana,119.2
24/08/2019 00:00:00,Haryana,120.7
25/08/2019 00:00:00,Haryana,122.4
26/08/2019 00:00:00,Haryana,125.4
27/08/2019 00:00:00,Haryana,124.1
28/08/2019 00:00:00,Haryana,115.8
29/08/2019 00:00:00,Haryana,212.7
30/08/2019 00:00:00,Haryana,209.7
31/08/2019 00:00:00,Haryana,208.4
01/09/2019 00:00:00,Haryana,200.4
02/09/2019 00:00:00,Haryana,200.8
03/09/2019 00:00:00,Haryana,196.3
04/09/2019 00:00:00,Haryana,169.5
05/09/2019 00:00:00,Haryana,105.7
06/09/2019 00:00:00,Haryana,111.5
08/09/2019 00:00:00,Haryana,115.1
09/09/2019 00:00:00,Haryana,116.2
10/09/2019 00:00:00,Haryana,117.4
11/09/2019 00:00:00,Haryana,115.1
12/09/2019 00:00:00,Haryana,175.3
13/09/2019 00:00:00,Haryana,157.5
14/09/2019 00:00:00,Haryana,147.1
15/09/2019 00:00:00,Haryana,148.6
16/09/2019 00:00:00,Haryana,171.8
17/09/2019 00:00:00,Haryana,177.1
18/09/2019 00:00:00,Haryana,171.5
19/09/2019 00:00:00,Haryana,127.4
20/09/2019 00:00:00,Haryana,95.5
21/09/2019 00:00:00,Haryana,98.7
22/09/2019 00:00:00,Haryana,106.5
23/09/2019 00:00:00,Haryana,114.3
24/09/2019 00:00:00,Haryana,116.2
25/09/2019 00:00:00,Haryana,110.9
26/09/2019 00:00:00,Haryana,155.4
27/09/2019 00:00:00,Haryana,157.7
28/09/2019 00:00:00,Haryana,157.5
29/09/2019 00:00:00,Haryana,156.1
30/09/2019 00:00:00,Haryana,145.9
01/10/2019 00:00:00,Haryana,142.9
02/10/2019 00:00:00,Haryana,137.5
03/10/2019 00:00:00,Haryana,126.0
04/10/2019 00:00:00,Haryana,131.7
05/10/2019 00:00:00,Haryana,132.0
06/10/2019 00:00:00,Haryana,131.3
08/10/2019 00:00:00,Haryana,132.4
09/10/2019 00:00:00,Haryana,129.5
10/10/2019 00:00:00,Haryana,118.6
11/10/2019 00:00:00,Haryana,152.5
12/10/2019 00:00:00,Haryana,152.1
13/10/2019 00:00:00,Haryana,150.7
14/10/2019 00:00:00,Haryana,151.4
15/10/2019 00:00:00,Haryana,143.5
16/10/2019 00:00:00,Haryana,137.8
17/10/2019 00:00:00,Haryana,141.2
18/10/2019 00:00:00,Haryana,120.7
19/10/2019 00:00:00,Haryana,123.2
20/10/2019 00:00:00,Haryana,127.7
21/10/2019 00:00:00,Haryana,125.3
22/10/2019 00:00:00,Haryana,125.3
23/10/2019 00:00:00,Haryana,126.1
24/10/2019 00:00:00,Haryana,115.6
25/10/2019 00:00:00,Haryana,206.9
26/10/2019 00:00:00,Haryana,204.7
27/10/2019 00:00:00,Haryana,192.2
28/10/2019 00:00:00,Haryana,170.6
29/10/2019 00:00:00,Haryana,177.7
30/10/2019 00:00:00,Haryana,150.9
31/10/2019 00:00:00,Haryana,125.4
01/11/2019 00:00:00,Haryana,79.7
02/11/2019 00:00:00,Haryana,83.4
03/11/2019 00:00:00,Haryana,88.5
04/11/2019 00:00:00,Haryana,91.5
05/11/2019 00:00:00,Haryana,91.8
06/11/2019 00:00:00,Haryana,89.2
08/11/2019 00:00:00,Haryana,83.5
09/11/2019 00:00:00,Haryana,107.9
10/11/2019 00:00:00,Haryana,114.1
11/11/2019 00:00:00,Haryana,113.3
12/11/2019 00:00:00,Haryana,114.0
13/11/2019 00:00:00,Haryana,114.4
14/11/2019 00:00:00,Haryana,110.5
15/11/2019 00:00:00,Haryana,101.8
16/11/2019 00:00:00,Haryana,118.8
17/11/2019 00:00:00,Haryana,122.5
18/11/2019 00:00:00,Haryana,125.2
19/11/2019 00:00:00,Haryana,115.7
20/11/2019 00:00:00,Haryana,118.4
21/11/2019 00:00:00,Haryana,122.6
22/11/2019 00:00:00,Haryana,114.9
23/11/2019 00:00:00,Haryana,118.1
24/11/2019 00:00:00,Haryana,123.0
25/11/2019 00:00:00,Haryana,122.9
26/11/2019 00:00:00,Haryana,111.5
27/11/2019 00:00:00,Haryana,116.5
28/11/2019 00:00:00,Haryana,118.4
29/11/2019 00:00:00,Haryana,107.4
30/11/2019 00:00:00,Haryana,194.8
01/12/2019 00:00:00,Haryana,199.8
02/12/2019 00:00:00,Haryana,176.2
03/12/2019 00:00:00,Haryana,185.3
04/12/2019 00:00:00,Haryana,203.2
05/12/2019 00:00:00,Haryana,201.3
06/12/2019 00:00:00,Haryana,165.9
08/12/2019 00:00:00,Haryana,101.3
09/12/2019 00:00:00,Haryana,110.5
10/12/2019 00:00:00,Haryana,115.6
11/12/2019 00:00:00,Haryana,121.8
12/12/2019 00:00:00,Haryana,113.6
13/12/2019 00:00:00,Haryana,120.4
14/12/2019 00:00:00,Haryana,128.5
15/12/2019 00:00:00,Haryana,131.9
16/12/2019 00:00:00,Haryana,136.6
17/12/2019 00:00:00,Haryana,137.8
18/12/2019 00:00:00,Haryana,136.9
19/12/2019 00:00:00,Haryana,136.8
20/12/2019 00:00:00,Haryana,136.2
21/12/2019 00:00:00,Haryana,129.1
22/12/2019 00:00:00,Haryana,118.4
23/12/2019 00:00:00,Haryana,122.1
24/12/2019 00:00:00,Haryana,121.0
25/12/2019 00:00:00,Haryana,111.3
26/12/2019 00:00:00,Haryana,95.7
27/12/2019 00:00:00,Haryana,110.4
28/12/2019 00:00:00,Haryana,101.7
29/12/2019 00:00:00,Haryana,214.1
30/12/2019 00:00:00,Haryana,220.1
31/12/2019 00:00:00,Haryana,223.2
01/01/2020 00:00:00,Haryana,222.6
02/01/2020 00:00:00,Haryana,224.4
03/01/2020 00:00:00,Haryana,218.5
04/01/2020 00:00:00,Haryana,200.9
05/01/2020 00:00:00,Haryana,89.9
13/01/2020 00:00:00,Haryana,69.1
14/01/2020 00:00:00,Haryana,77.1
15/01/2020 00:00:00,Haryana,92.6
16/01/2020 00:00:00,Haryana,100.7
17/01/2020 00:00:00,Haryana,103.4
18/01/2020 00:00:00,Haryana,95.8
19/01/2020 00:00:00,Haryana,214.9
20/01/2020 00:00:00,Haryana,207.9
21/01/2020 00:00:00,Haryana,210.1
22/01/2020 00:00:00,Haryana,214.6
23/01/2020 00:00:00,Haryana,212.3
24/01/2020 00:00:00,Haryana,207.1
25/01/2020 00:00:00,Haryana,192.3
26/01/2020 00:00:00,Haryana,116.7
27/01/2020 00:00:00,Haryana,126.8
28/01/2020 00:00:00,Haryana,129.4
29/01/2020 00:00:00,Haryana,131.2
30/01/2020 00:00:00,Haryana,127.1
31/01/2020 00:00:00,Haryana,126.3
01/02/2020 00:00:00,Haryana,116.6
02/02/2020 00:00:00,Haryana,147.8
03/02/2020 00:00:00,Haryana,135.6
04/02/2020 00:00:00,Haryana,148.9
05/02/2020 00:00:00,Haryana,155.6
13/02/2020 00:00:00,Haryana,158.2
14/02/2020 00:00:00,Haryana,157.5
15/02/2020 00:00:00,Haryana,146.0
16/02/2020 00:00:00,Haryana,123.5
17/02/2020 00:00:00,Haryana,131.5
18/02/2020 00:00:00,Haryana,131.0
19/02/2020 00:00:00,Haryana,129.9
20/02/2020 00:00:00,Haryana,131.2
21/02/2020 00:00:00,Haryana,130.2
22/02/2020 00:00:00,Haryana,116.6
23/02/2020 00:00:00,Haryana,156.6
24/02/2020 00:00:00,Haryana,165.3
25/02/2020 00:00:00,Haryana,169.2
26/02/2020 00:00:00,Haryana,170.7
27/02/2020 00:00:00,Haryana,162.2
28/02/2020 00:00:00,Haryana,162.0
29/02/2020 00:00:00,Haryana,158.8
01/03/2020 00:00:00,Haryana,125.7
02/03/2020 00:00:00,Haryana,124.7
03/03/2020 00:00:00,Haryana,120.2
04/03/2020 00:00:00,Haryana,126.5
05/03/2020 00:00:00,Haryana,129.7
13/03/2020 00:00:00,Haryana,128.5
14/03/2020 00:00:00,Haryana,114.1
15/03/2020 00:00:00,Haryana,205.8
16/03/2020 00:00:00,Haryana,210.4
17/03/2020 00:00:00,Haryana,199.5
18/03/2020 00:00:00,Haryana,214.9
19/03/2020 00:00:00,Haryana,207.9
20/03/2020 00:00:00,Haryana,210.1
21/03/2020 00:00:00,Haryana,214.6
22/03/2020 00:00:00,Haryana,74.2
23/03/2020 00:00:00,Haryana,75.8
24/03/2020 00:00:00,Haryana,73.2
25/03/2020 00:00:00,Haryana,70.3
26/03/2020 00:00:00,Haryana,73.8
27/03/2020 00:00:00,Haryana,76.7
28/03/2020 00:00:00,Haryana,79.3
29/03/2020 00:00:00,Haryana,115.6
30/03/2020 00:00:00,Haryana,118.0
31/03/2020 00:00:00,Haryana,119.6
01/04/2020 00:00:00,Haryana,112.8
02/04/2020 00:00:00,Haryana,114.7
03/04/2020 00:00:00,Haryana,114.3
04/04/2020 00:00:00,Haryana,102.6
05/04/2020 00:00:00,Haryana,107.6
13/04/2020 00:00:00,Haryana,116.5
14/04/2020 00:00:00,Haryana,121.2
15/04/2020 00:00:00,Haryana,125.1
16/04/2020 00:00:00,Haryana,125.6
17/04/2020 00:00:00,Haryana,124.3
18/04/2020 00:00:00,Haryana,116.8
19/04/2020 00:00:00,Haryana,123.4
20/04/2020 00:00:00,Haryana,126.5
21/04/2020 00:00:00,Haryana,125.3
22/04/2020 00:00:00,Haryana,129.7
23/04/2020 00:00:00,Haryana,115.0
24/04/2020 00:00:00,Haryana,120.0
25/04/2020 00:00:00,Haryana,111.6
26/04/2020 00:00:00,Haryana,189.3
27/04/2020 00:00:00,Haryana,184.2
28/04/2020 00:00:00,Haryana,189.4
29/04/2020 00:00:00,Haryana,185.1
30/04/2020 00:00:00,Haryana,183.5
01/05/2020 00:00:00,Haryana,187.4
02/05/2020 00:00:00,Haryana,179.9
03/05/2020 00:00:00,Haryana,89.5
04/05/2020 00:00:00,Haryana,91.0
05/05/2020 00:00:00,Haryana,108.2
13/05/2020 00:00:00,Haryana,106.9
14/05/2020 00:00:00,Haryana,109.1
15/05/2020 00:00:00,Haryana,120.2
16/05/2020 00:00:00,Haryana,126.3
17/05/2020 00:00:00,Haryana,123.6
18/05/2020 00:00:00,Haryana,128.5
19/05/2020 00:00:00,Haryana,131.6
20/05/2020 00:00:00,Haryana,131.6
21/05/2020 00:00:00,Haryana,133.0
22/05/2020 00:00:00,Haryana,131.6
23/05/2020 00:00:00,Haryana,122.9
01/06/2020 00:00:00,Haryana,109.1
02/06/2020 00:00:00,Haryana,115.8
03/06/2020 00:00:00,Haryana,118.6
04/06/2020 00:00:00,Haryana,119.4
05/06/2020 00:00:00,Haryana,121.6
01/07/2020 00:00:00,Haryana,120.5
02/07/2020 00:00:00,Haryana,109.0
03/07/2020 00:00:00,Haryana,204.6
04/07/2020 00:00:00,Haryana,215.7
05/07/2020 00:00:00,Haryana,217.8
01/08/2020 00:00:00,Haryana,208.0
02/08/2020 00:00:00,Haryana,209.3
03/08/2020 00:00:00,Haryana,209.1
04/08/2020 00:00:00,Haryana,198.2
05/08/2020 00:00:00,Haryana,110.4
01/09/2020 00:00:00,Haryana,119.5
02/09/2020 00:00:00,Haryana,114.0
03/09/2020 00:00:00,Haryana,97.2
04/09/2020 00:00:00,Haryana,87.6
05/09/2020 00:00:00,Haryana,99.1
01/10/2020 00:00:00,Haryana,93.2
02/10/2020 00:00:00,Haryana,228.1
03/10/2020 00:00:00,Haryana,223.9
04/10/2020 00:00:00,Haryana,237.2
05/10/2020 00:00:00,Haryana,208.2
01/11/2020 00:00:00,Haryana,205.8
02/11/2020 00:00:00,Haryana,210.4
03/11/2020 00:00:00,Haryana,199.5
04/11/2020 00:00:00,Haryana,117.9
05/11/2020 00:00:00,Haryana,124.0
01/12/2020 00:00:00,Haryana,126.0
02/12/2020 00:00:00,Haryana,127.3
03/12/2020 00:00:00,Haryana,129.7
04/12/2020 00:00:00,Haryana,128.4
05/12/2020 00:00:00,Haryana,111.2
02/01/2019 00:00:00,Rajasthan,234.1
03/01/2019 00:00:00,Rajasthan,240.2
04/01/2019 00:00:00,Rajasthan,239.8
05/01/2019 00:00:00,Rajasthan,239.1
06/01/2019 00:00:00,Rajasthan,240.4
07/01/2019 00:00:00,Rajasthan,241.9
08/01/2019 00:00:00,Rajasthan,237.2
09/01/2019 00:00:00,Rajasthan,197.0
10/01/2019 00:00:00,Rajasthan,199.9
11/01/2019 00:00:00,Rajasthan,187.7
12/01/2019 00:00:00,Rajasthan,189.9
13/01/2019 00:00:00,Rajasthan,186.9
14/01/2019 00:00:00,Rajasthan,195.2
15/01/2019 00:00:00,Rajasthan,185.4
16/01/2019 00:00:00,Rajasthan,175.3
17/01/2019 00:00:00,Rajasthan,197.2
18/01/2019 00:00:00,Rajasthan,209.8
19/01/2019 00:00:00,Rajasthan,197.6
20/01/2019 00:00:00,Rajasthan,197.6
21/01/2019 00:00:00,Rajasthan,189.7
22/01/2019 00:00:00,Rajasthan,191.9
23/01/2019 00:00:00,Rajasthan,227.2
24/01/2019 00:00:00,Rajasthan,231.6
25/01/2019 00:00:00,Rajasthan,232.4
26/01/2019 00:00:00,Rajasthan,229.6
27/01/2019 00:00:00,Rajasthan,226.9
28/01/2019 00:00:00,Rajasthan,222.4
29/01/2019 00:00:00,Rajasthan,223.8
30/01/2019 00:00:00,Rajasthan,131.8
31/01/2019 00:00:00,Rajasthan,141.4
02/02/2019 00:00:00,Rajasthan,141.3
03/02/2019 00:00:00,Rajasthan,145.1
04/02/2019 00:00:00,Rajasthan,147.7
05/02/2019 00:00:00,Rajasthan,149.0
06/02/2019 00:00:00,Rajasthan,148.9
07/02/2019 00:00:00,Rajasthan,175.3
08/02/2019 00:00:00,Rajasthan,188.1
09/02/2019 00:00:00,Rajasthan,201.3
10/02/2019 00:00:00,Rajasthan,209.7
11/02/2019 00:00:00,Rajasthan,210.8
12/02/2019 00:00:00,Rajasthan,205.0
13/02/2019 00:00:00,Rajasthan,202.4
14/02/2019 00:00:00,Rajasthan,232.8
15/02/2019 00:00:00,Rajasthan,236.7
16/02/2019 00:00:00,Rajasthan,237.0
17/02/2019 00:00:00,Rajasthan,235.2
18/02/2019 00:00:00,Rajasthan,236.6
19/02/2019 00:00:00,Rajasthan,234.3
20/02/2019 00:00:00,Rajasthan,232.0
21/02/2019 00:00:00,Rajasthan,248.1
22/02/2019 00:00:00,Rajasthan,257.9
23/02/2019 00:00:00,Rajasthan,256.2
24/02/2019 00:00:00,Rajasthan,250.0
25/02/2019 00:00:00,Rajasthan,255.7
26/02/2019 00:00:00,Rajasthan,261.6
27/02/2019 00:00:00,Rajasthan,260.2
28/02/2019 00:00:00,Rajasthan,238.4
02/03/2019 00:00:00,Rajasthan,240.6
03/03/2019 00:00:00,Rajasthan,240.9
04/03/2019 00:00:00,Rajasthan,240.9
05/03/2019 00:00:00,Rajasthan,243.6
06/03/2019 00:00:00,Rajasthan,243.7
07/03/2019 00:00:00,Rajasthan,242.5
08/03/2019 00:00:00,Rajasthan,229.7
09/03/2019 00:00:00,Rajasthan,232.4
10/03/2019 00:00:00,Rajasthan,221.0
11/03/2019 00:00:00,Rajasthan,217.3
12/03/2019 00:00:00,Rajasthan,212.7
13/03/2019 00:00:00,Rajasthan,214.6
14/03/2019 00:00:00,Rajasthan,203.9
15/03/2019 00:00:00,Rajasthan,164.0
16/03/2019 00:00:00,Rajasthan,165.4
17/03/2019 00:00:00,Rajasthan,180.1
18/03/2019 00:00:00,Rajasthan,188.8
19/03/2019 00:00:00,Rajasthan,190.9
20/03/2019 00:00:00,Rajasthan,198.4
21/03/2019 00:00:00,Rajasthan,206.6
22/03/2019 00:00:00,Rajasthan,216.7
23/03/2019 00:00:00,Rajasthan,214.5
24/03/2019 00:00:00,Rajasthan,218.6
25/03/2019 00:00:00,Rajasthan,213.0
26/03/2019 00:00:00,Rajasthan,212.3
27/03/2019 00:00:00,Rajasthan,213.3
28/03/2019 00:00:00,Rajasthan,210.3
29/03/2019 00:00:00,Rajasthan,209.5
30/03/2019 00:00:00,Rajasthan,216.3
31/03/2019 00:00:00,Rajasthan,215.4
02/04/2019 00:00:00,Rajasthan,214.8
03/04/2019 00:00:00,Rajasthan,222.9
04/04/2019 00:00:00,Rajasthan,220.4
05/04/2019 00:00:00,Rajasthan,217.5
06/04/2019 00:00:00,Rajasthan,232.4
07/04/2019 00:00:00,Rajasthan,228.8
08/04/2019 00:00:00,Rajasthan,222.5
09/04/2019 00:00:00,Rajasthan,222.5
10/04/2019 00:00:00,Rajasthan,231.3
11/04/2019 00:00:00,Rajasthan,223.6
12/04/2019 00:00:00,Rajasthan,212.0
13/04/2019 00:00:00,Rajasthan,240.6
14/04/2019 00:00:00,Rajasthan,242.9
15/04/2019 00:00:00,Rajasthan,248.5
16/04/2019 00:00:00,Rajasthan,249.5
17/04/2019 00:00:00,Rajasthan,254.7
18/04/2019 00:00:00,Rajasthan,255.7
19/04/2019 00:00:00,Rajasthan,246.4
20/04/2019 00:00:00,Rajasthan,242.6
21/04/2019 00:00:00,Rajasthan,244.8
22/04/2019 00:00:00,Rajasthan,245.1
23/04/2019 00:00:00,Rajasthan,245.7
24/04/2019 00:00:00,Rajasthan,246.2
25/04/2019 00:00:00,Rajasthan,236.0
26/04/2019 00:00:00,Rajasthan,230.1
27/04/2019 00:00:00,Rajasthan,232.5
28/04/2019 00:00:00,Rajasthan,232.8
29/04/2019 00:00:00,Rajasthan,235.6
30/04/2019 00:00:00,Rajasthan,232.7
02/05/2019 00:00:00,Rajasthan,235.0
03/05/2019 00:00:00,Rajasthan,234.6
04/05/2019 00:00:00,Rajasthan,231.0
05/05/2019 00:00:00,Rajasthan,225.8
06/05/2019 00:00:00,Rajasthan,228.5
07/05/2019 00:00:00,Rajasthan,225.0
08/05/2019 00:00:00,Rajasthan,226.6
09/05/2019 00:00:00,Rajasthan,222.0
10/05/2019 00:00:00,Rajasthan,210.8
11/05/2019 00:00:00,Rajasthan,197.9
12/05/2019 00:00:00,Rajasthan,242.2
13/05/2019 00:00:00,Rajasthan,251.4
14/05/2019 00:00:00,Rajasthan,256.8
15/05/2019 00:00:00,Rajasthan,219.3
16/05/2019 00:00:00,Rajasthan,218.3
17/05/2019 00:00:00,Rajasthan,198.7
18/05/2019 00:00:00,Rajasthan,159.3
19/05/2019 00:00:00,Rajasthan,205.5
20/05/2019 00:00:00,Rajasthan,216.8
21/05/2019 00:00:00,Rajasthan,221.1
22/05/2019 00:00:00,Rajasthan,226.7
23/05/2019 00:00:00,Rajasthan,226.5
24/05/2019 00:00:00,Rajasthan,228.3
25/05/2019 00:00:00,Rajasthan,224.7
26/05/2019 00:00:00,Rajasthan,178.7
27/05/2019 00:00:00,Rajasthan,171.9
28/05/2019 00:00:00,Rajasthan,171.4
29/05/2019 00:00:00,Rajasthan,161.2
30/05/2019 00:00:00,Rajasthan,127.9
31/05/2019 00:00:00,Rajasthan,105.8
02/06/2019 00:00:00,Rajasthan,123.5
03/06/2019 00:00:00,Rajasthan,203.1
04/06/2019 00:00:00,Rajasthan,202.6
05/06/2019 00:00:00,Rajasthan,200.6
06/06/2019 00:00:00,Rajasthan,202.3
07/06/2019 00:00:00,Rajasthan,204.3
08/06/2019 00:00:00,Rajasthan,197.0
09/06/2019 00:00:00,Rajasthan,185.3
10/06/2019 00:00:00,Rajasthan,225.2
11/06/2019 00:00:00,Rajasthan,208.1
12/06/2019 00:00:00,Rajasthan,227.0
13/06/2019 00:00:00,Rajasthan,224.8
14/06/2019 00:00:00,Rajasthan,219.2
15/06/2019 00:00:00,Rajasthan,221.5
16/06/2019 00:00:00,Rajasthan,221.8
17/06/2019 00:00:00,Rajasthan,226.8
18/06/2019 00:00:00,Rajasthan,230.7
19/06/2019 00:00:00,Rajasthan,233.6
20/06/2019 00:00:00,Rajasthan,240.3
21/06/2019 00:00:00,Rajasthan,234.0
22/06/2019 00:00:00,Rajasthan,238.8
23/06/2019 00:00:00,Rajasthan,239.8
24/06/2019 00:00:00,Rajasthan,234.2
25/06/2019 00:00:00,Rajasthan,240.4
26/06/2019 00:00:00,Rajasthan,238.7
27/06/2019 00:00:00,Rajasthan,238.6
28/06/2019 00:00:00,Rajasthan,237.6
29/06/2019 00:00:00,Rajasthan,245.5
30/06/2019 00:00:00,Rajasthan,231.0
01/07/2019 00:00:00,Rajasthan,180.9
02/07/2019 00:00:00,Rajasthan,196.9
03/07/2019 00:00:00,Rajasthan,215.6
04/07/2019 00:00:00,Rajasthan,222.0
05/07/2019 00:00:00,Rajasthan,231.7
06/07/2019 00:00:00,Rajasthan,237.9
07/07/2019 00:00:00,Rajasthan,229.1
08/07/2019 00:00:00,Rajasthan,171.8
08/07/2019 00:00:00,Rajasthan,154.1
09/07/2019 00:00:00,Rajasthan,163.0
09/07/2019 00:00:00,Rajasthan,171.0
10/07/2019 00:00:00,Rajasthan,167.2
10/07/2019 00:00:00,Rajasthan,170.6
11/07/2019 00:00:00,Rajasthan,168.0
11/07/2019 00:00:00,Rajasthan,208.2
12/07/2019 00:00:00,Rajasthan,211.8
12/07/2019 00:00:00,Rajasthan,214.7
13/07/2019 00:00:00,Rajasthan,215.5
14/07/2019 00:00:00,Rajasthan,218.7
15/07/2019 00:00:00,Rajasthan,220.6
16/07/2019 00:00:00,Rajasthan,215.0
17/07/2019 00:00:00,Rajasthan,220.5
18/07/2019 00:00:00,Rajasthan,218.3
19/07/2019 00:00:00,Rajasthan,211.7
20/07/2019 00:00:00,Rajasthan,187.8
21/07/2019 00:00:00,Rajasthan,199.1
22/07/2019 00:00:00,Rajasthan,208.2
23/07/2019 00:00:00,Rajasthan,211.1
24/07/2019 00:00:00,Rajasthan,217.7
25/07/2019 00:00:00,Rajasthan,232.5
26/07/2019 00:00:00,Rajasthan,231.1
27/07/2019 00:00:00,Rajasthan,233.4
28/07/2019 00:00:00,Rajasthan,235.0
29/07/2019 00:00:00,Rajasthan,235.3
30/07/2019 00:00:00,Rajasthan,231.4
31/07/2019 00:00:00,Rajasthan,235.1
01/08/2019 00:00:00,Rajasthan,223.7
02/08/2019 00:00:00,Rajasthan,208.5
03/08/2019 00:00:00,Rajasthan,224.0
04/08/2019 00:00:00,Rajasthan,228.2
05/08/2019 00:00:00,Rajasthan,241.8
06/08/2019 00:00:00,Rajasthan,240.1
08/08/2019 00:00:00,Rajasthan,220.8
09/08/2019 00:00:00,Rajasthan,225.6
10/08/2019 00:00:00,Rajasthan,231.8
11/08/2019 00:00:00,Rajasthan,230.0
12/08/2019 00:00:00,Rajasthan,233.5
13/08/2019 00:00:00,Rajasthan,237.2
14/08/2019 00:00:00,Rajasthan,244.1
15/08/2019 00:00:00,Rajasthan,247.1
16/08/2019 00:00:00,Rajasthan,250.9
17/08/2019 00:00:00,Rajasthan,250.6
18/08/2019 00:00:00,Rajasthan,246.9
19/08/2019 00:00:00,Rajasthan,248.9
20/08/2019 00:00:00,Rajasthan,247.3
21/08/2019 00:00:00,Rajasthan,236.3
22/08/2019 00:00:00,Rajasthan,217.9
23/08/2019 00:00:00,Rajasthan,222.5
24/08/2019 00:00:00,Rajasthan,223.2
25/08/2019 00:00:00,Rajasthan,227.8
26/08/2019 00:00:00,Rajasthan,234.8
27/08/2019 00:00:00,Rajasthan,233.4
28/08/2019 00:00:00,Rajasthan,227.9
29/08/2019 00:00:00,Rajasthan,243.9
30/08/2019 00:00:00,Rajasthan,245.4
31/08/2019 00:00:00,Rajasthan,245.5
